"","tip.labels","group"
"7208","gela1264","Eurasia"
"7209","gree1278","Eurasia"
"7210","whit1267","Eurasia"
"7211","qaua1234","Eurasia"
"7212","lach1248","Eurasia"
"7213","baha1256","Eurasia"
"7214","laha1250","Eurasia"
"7215","emab1235","Eurasia"
"7216","ennn1243","Eurasia"
"7217","lang1316","Eurasia"
"7218","yero1238","Eurasia"
"7219","qabi1235","Eurasia"
"7220","cunn1236","Eurasia"
"7221","hlai1239","Eurasia"
"7222","jiam1236","Eurasia"
"7223","biao1254","Eurasia"
"7224","biao1256","Eurasia"
"7225","iumi1238","Eurasia"
"7226","kimm1245","Eurasia"
"7227","dzao1238","Eurasia"
"7228","buna1273","Eurasia"
"7229","cent1394","Eurasia"
"7230","nort1546","Eurasia"
"7231","sout1556","Eurasia"
"7232","west1507","Eurasia"
"7233","luop1235","Eurasia"
"7234","geee1239","Eurasia"
"7235","larg1235","Eurasia"
"7236","nort1545","Eurasia"
"7237","sout2756","Eurasia"
"7238","sout1555","Eurasia"
"7239","cent2013","Eurasia"
"7240","east2372","Eurasia"
"7241","nort2749","Eurasia"
"7242","sout2755","Eurasia"
"7243","hmon1263","Eurasia"
"7244","hmon1332","Eurasia"
"7245","hmon1264","Eurasia"
"7246","nort3244","Eurasia"
"7247","hmon1333","Eurasia"
"7248","hmon1331","Eurasia"
"7249","horn1235","Eurasia"
"7250","smal1236","Eurasia"
"7251","east2370","Eurasia"
"7252","nort2747","Eurasia"
"7253","sout2754","Eurasia"
"7254","east2371","Eurasia"
"7255","west2430","Eurasia"
"7256","jion1236","Eurasia"
"7257","pana1310","Eurasia"
"7258","shee1238","Eurasia"
"7259","pahn1237","Eurasia"
"7260","youn1235","Eurasia"
"7261","wuna1248","Eurasia"
"7262","aheu1239","Eurasia"
"7263","arem1240","Eurasia"
"7264","male1282","Eurasia"
"7265","chut1247","Eurasia"
"7266","bola1249","Eurasia"
"7267","muon1246","Eurasia"
"7268","nguo1239","Eurasia"
"7269","viet1252","Eurasia"
"7270","hung1275","Eurasia"
"7271","thoo1240","Eurasia"
"7272","khmu1256","Eurasia"
"7273","khue1238","Eurasia"
"7274","mall1246","Eurasia"
"7275","phai1238","Eurasia"
"7276","oduu1239","Eurasia"
"7277","phon1246","Eurasia"
"7278","thee1239","Eurasia"
"7279","puoc1238","Eurasia"
"7280","mlab1235","Eurasia"
"7281","boly1239","Eurasia"
"7282","buga1247","Eurasia"
"7283","mang1378","Eurasia"
"7284","cent1989","Eurasia"
"7285","nort2684","Eurasia"
"7286","carn1240","Eurasia"
"7287","cent1990","Eurasia"
"7288","sout2689","Eurasia"
"7289","chau1258","Eurasia"
"7290","tere1272","Eurasia"
"7291","east1236","Eurasia"
"7292","west2398","Eurasia"
"7293","phuo1238","Eurasia"
"7294","east2332","Eurasia"
"7295","nort3270","Eurasia"
"7296","sout3251","Eurasia"
"7297","sooo1254","Eurasia"
"7298","west2397","Eurasia"
"7299","kuyy1240","Eurasia"
"7300","nyeu1238","Eurasia"
"7301","paco1243","Eurasia"
"7302","lowe1395","Eurasia"
"7303","uppe1406","Eurasia"
"7304","ongg1239","Eurasia"
"7305","ngeq1245","Eurasia"
"7306","alak1253","Eurasia"
"7307","cuaa1241","Eurasia"
"7308","tali1257","Eurasia"
"7309","tamp1251","Eurasia"
"7310","bude1236","Eurasia"
"7311","bulo1242","Eurasia"
"7312","cent1992","Eurasia"
"7313","krao1238","Eurasia"
"7314","sout2692","Eurasia"
"7315","east2333","Eurasia"
"7316","chra1242","Eurasia"
"7317","koho1244","Eurasia"
"7318","maaa1253","Eurasia"
"7319","bahn1262","Eurasia"
"7320","mono1268","Eurasia"
"7321","hree1244","Eurasia"
"7322","reng1252","Eurasia"
"7323","seda1262","Eurasia"
"7324","todr1244","Eurasia"
"7325","hala1252","Eurasia"
"7326","jehh1245","Eurasia"
"7327","hala1253","Eurasia"
"7328","kayo1245","Eurasia"
"7329","kaco1239","Eurasia"
"7330","roma1331","Eurasia"
"7331","katu1273","Eurasia"
"7332","taku1254","Eurasia"
"7333","kave1238","Eurasia"
"7334","krun1240","Eurasia"
"7335","lave1249","Eurasia"
"7336","nyah1249","Eurasia"
"7337","oyyy1238","Eurasia"
"7338","lave1248","Eurasia"
"7339","souu1238","Eurasia"
"7340","sapu1248","Eurasia"
"7341","lawi1235","Eurasia"
"7342","trie1243","Eurasia"
"7343","bate1262","Eurasia"
"7344","mint1239","Eurasia"
"7345","jeha1242","Eurasia"
"7346","minr1238","Eurasia"
"7347","kens1248","Eurasia"
"7348","tong1308","Eurasia"
"7349","kint1239","Eurasia"
"7350","chew1245","Eurasia"
"7351","jahh1242","Eurasia"
"7352","lano1248","Eurasia"
"7353","semn1250","Eurasia"
"7354","temi1246","Eurasia"
"7355","sema1266","Eurasia"
"7356","besi1244","Eurasia"
"7357","sema1265","Eurasia"
"7358","seme1247","Eurasia"
"7359","temo1243","Eurasia"
"7360","cent2314","Eurasia"
"7361","saoc1239","Eurasia"
"7362","suoy1242","Eurasia"
"7363","somr1240","Eurasia"
"7364","chon1284","Eurasia"
"7365","pear1247","Eurasia"
"7366","monn1252","Eurasia"
"7367","nyah1250","Eurasia"
"7368","awac1238","Eurasia"
"7369","para1301","Eurasia"
"7370","nucl1290","Eurasia"
"7371","west2396","Eurasia"
"7372","blan1242","Eurasia"
"7373","samt1238","Eurasia"
"7374","east2776","Eurasia"
"7375","huuu1240","Eurasia"
"7376","mokk1243","Eurasia"
"7377","tail1246","Eurasia"
"7378","manm1238","Eurasia"
"7379","uuuu1243","Eurasia"
"7380","lame1256","Eurasia"
"7381","bitt1240","Eurasia"
"7382","khan1274","Eurasia"
"7383","dana1252","Eurasia"
"7384","rian1261","Eurasia"
"7385","yinc1238","Eurasia"
"7386","ruch1235","Eurasia"
"7387","shwe1236","Eurasia"
"7388","ruma1248","Eurasia"
"7389","khas1269","Eurasia"
"7390","pnar1238","Eurasia"
"7391","lyng1241","Eurasia"
"7392","mega1243","Eurasia"
"7393","warj1242","Eurasia"
"7394","asur1254","Eurasia"
"7395","bijo1238","Eurasia"
"7396","koda1236","Eurasia"
"7397","majh1236","Eurasia"
"7398","birh1242","Eurasia"
"7399","hooo1248","Eurasia"
"7400","mund1320","Eurasia"
"7401","koda1254","Eurasia"
"7402","korw1242","Eurasia"
"7403","turi1246","Eurasia"
"7404","kolb1241","Eurasia"
"7405","maha1291","Eurasia"
"7406","sant1410","Eurasia"
"7407","kork1243","Eurasia"
"7408","bodo1267","Eurasia"
"7409","bond1245","Eurasia"
"7410","gata1239","Eurasia"
"7411","juan1238","Eurasia"
"7412","jura1242","Eurasia"
"7413","sora1254","Eurasia"
"7414","pare1266","Eurasia"
"7415","khar1287","Eurasia"
"7416","shom1245","Eurasia"
"7417","cent2126","Eurasia"
"7418","kuni1268","Eurasia"
"7419","kika1239","Eurasia"
"7420","nort2935","Eurasia"
"7421","sout2954","Eurasia"
"7422","okin1246","Eurasia"
"7423","toku1246","Eurasia"
"7424","yoro1243","Eurasia"
"7425","miya1259","Eurasia"
"7426","yaey1239","Eurasia"
"7427","yona1241","Eurasia"
"7428","hach1239","Eurasia"
"7429","nucl1643","Eurasia"
"7430","jeju1234","Eurasia"
"7431","kore1280","Eurasia"
"7432","gily1242","Eurasia"
"7433","bona1250","Eurasia"
"7434","kang1281","Eurasia"
"7435","dong1285","Eurasia"
"7436","tuuu1240","Eurasia"
"7437","east2337","Eurasia"
"7438","daur1238","Eurasia"
"7439","chin1476","Eurasia"
"7440","mong1330","Eurasia"
"7441","russ1264","Eurasia"
"7442","halh1238","Eurasia"
"7443","peri1253","Eurasia"
"7444","dark1243","Eurasia"
"7445","kalm1243","Eurasia"
"7446","kham1281","Eurasia"
"7447","even1259","Eurasia"
"7448","negi1245","Eurasia"
"7449","oroq1238","Eurasia"
"7450","even1260","Eurasia"
"7451","kile1243","Eurasia"
"7452","udih1248","Eurasia"
"7453","oroc1248","Eurasia"
"7454","nana1257","Eurasia"
"7455","orok1265","Eurasia"
"7456","ulch1241","Eurasia"
"7457","manc1252","Eurasia"
"7458","xibe1242","Eurasia"
"7459","cent2128","Eurasia"
"7460","nauk1242","Eurasia"
"7461","kala1399","Eurasia"
"7462","tunu1234","Eurasia"
"7463","ainu1240","Eurasia"
"7464","alut1245","Eurasia"
"7465","kory1246","Eurasia"
"7466","chuk1273","Eurasia"
"7467","itel1242","Eurasia"
"7468","nort2745","Eurasia"
"7469","sout2750","Eurasia"
"7470","alla1247","Eurasia"
"7471","mala1464","Eurasia"
"7472","thac1235","Eurasia"
"7473","kuri1256","Eurasia"
"7474","kada1242","Eurasia"
"7475","mala1459","Eurasia"
"7476","mull1244","Eurasia"
"7477","waya1264","Eurasia"
"7478","mala1463","Eurasia"
"7479","pani1256","Eurasia"
"7480","ravu1237","Eurasia"
"7481","aran1261","Eurasia"
"7482","kala1255","Eurasia"
"7483","path1235","Eurasia"
"7484","kund1253","Eurasia"
"7485","kani1275","Eurasia"
"7486","vish1243","Eurasia"
"7487","erav1242","Eurasia"
"7488","mala1458","Eurasia"
"7489","kaik1244","Eurasia"
"7490","yeru1240","Eurasia"
"7491","mala1457","Eurasia"
"7492","mala1468","Eurasia"
"7493","pali1274","Eurasia"
"7494","tami1289","Eurasia"
"7495","mann1246","Eurasia"
"7496","muth1236","Eurasia"
"7497","kakk1234","Eurasia"
"7498","koda1255","Eurasia"
"7499","atta1243","Eurasia"
"7500","mudu1239","Eurasia"
"7501","irul1243","Eurasia"
"7502","toda1252","Eurasia"
"7503","kota1263","Eurasia"
"7504","aluk1238","Eurasia"
"7505","jenn1240","Eurasia"
"7506","holi1239","Eurasia"
"7507","shol1240","Eurasia"
"7508","nucl1305","Eurasia"
"7509","bett1235","Eurasia"
"7510","bada1257","Eurasia"
"7511","bell1261","Eurasia"
"7512","tulu1258","Eurasia"
"7513","kudi1237","Eurasia"
"7514","korr1238","Eurasia"
"7515","mudu1241","Eurasia"
"7516","chen1255","Eurasia"
"7517","mukh1238","Eurasia"
"7518","telu1262","Eurasia"
"7519","wadd1237","Eurasia"
"7520","mann1245","Eurasia"
"7521","dand1238","Eurasia"
"7522","koya1251","Eurasia"
"7523","east2340","Eurasia"
"7524","farw1235","Eurasia"
"7525","west2408","Eurasia"
"7526","mari1414","Eurasia"
"7527","nort2702","Eurasia"
"7528","sout2711","Eurasia"
"7529","kond1295","Eurasia"
"7530","kuii1252","Eurasia"
"7531","kuvi1243","Eurasia"
"7532","mand1413","Eurasia"
"7533","peng1244","Eurasia"
"7534","brah1256","Eurasia"
"7535","kuma1274","Eurasia"
"7536","saur1249","Eurasia"
"7537","kuru1302","Eurasia"
"7538","nepa1253","Eurasia"
"7539","duru1236","Eurasia"
"7540","mudh1235","Eurasia"
"7541","pott1240","Eurasia"
"7542","nort2699","Eurasia"
"7543","sout1549","Eurasia"
"7544","khir1237","Eurasia"
"7545","kusu1250","Eurasia"
"7546","cent2322","Eurasia"
"7547","mans1258","Eurasia"
"7548","fare1244","Eurasia"
"7549","surg1248","Eurasia"
"7550","khan1273","Eurasia"
"7551","obdo1234","Eurasia"
"7552","east2328","Eurasia"
"7553","west2392","Eurasia"
"7554","erzy1239","Eurasia"
"7555","moks1248","Eurasia"
"7556","esto1258","Eurasia"
"7557","voti1245","Eurasia"
"7558","finn1318","Eurasia"
"7559","torn1244","Eurasia"
"7560","kven1236","Eurasia"
"7561","ingr1248","Eurasia"
"7562","kare1335","Eurasia"
"7563","livv1243","Eurasia"
"7564","ludi1246","Eurasia"
"7565","veps1250","Eurasia"
"7566","sout2679","Eurasia"
"7567","inar1241","Eurasia"
"7568","skol1241","Eurasia"
"7569","kild1236","Eurasia"
"7570","ters1235","Eurasia"
"7571","lule1254","Eurasia"
"7572","nort2671","Eurasia"
"7573","pite1240","Eurasia"
"7574","sout2674","Eurasia"
"7575","umes1235","Eurasia"
"7576","hung1274","Eurasia"
"7577","komi1268","Eurasia"
"7578","komi1277","Eurasia"
"7579","komi1269","Eurasia"
"7580","udmu1245","Eurasia"
"7581","fore1265","Eurasia"
"7582","tund1254","Eurasia"
"7583","fore1274","Eurasia"
"7584","nene1249","Eurasia"
"7585","ngan1291","Eurasia"
"7586","selk1253","Eurasia"
"7587","kett1243","Eurasia"
"7588","yugh1239","Eurasia"
"7589","acha1249","Eurasia"
"7590","ngoc1235","Eurasia"
"7591","lian1258","Eurasia"
"7592","luxi1238","Eurasia"
"7593","zaiw1241","Eurasia"
"7594","chas1234","Eurasia"
"7595","lash1243","Eurasia"
"7596","maru1249","Eurasia"
"7597","pela1242","Eurasia"
"7598","inth1238","Eurasia"
"7599","marm1234","Eurasia"
"7600","rakh1245","Eurasia"
"7601","nucl1310","Eurasia"
"7602","tavo1242","Eurasia"
"7603","taun1248","Eurasia"
"7604","ache1244","Eurasia"
"7605","lamu1257","Eurasia"
"7606","nalu1239","Eurasia"
"7607","sama1296","Eurasia"
"7608","dong1286","Eurasia"
"7609","east2696","Eurasia"
"7610","west1506","Eurasia"
"7611","xish1235","Eurasia"
"7612","xuzh1234","Eurasia"
"7613","yang1304","Eurasia"
"7614","ekaa1234","Eurasia"
"7615","sout3210","Eurasia"
"7616","kuam1234","Eurasia"
"7617","kuan1249","Eurasia"
"7618","sona1244","Eurasia"
"7619","talu1238","Eurasia"
"7620","lisu1250","Eurasia"
"7621","tang1372","Eurasia"
"7622","hler1235","Eurasia"
"7623","limi1243","Eurasia"
"7624","mili1235","Eurasia"
"7625","lipo1242","Eurasia"
"7626","miqi1235","Eurasia"
"7627","lolo1259","Eurasia"
"7628","kats1235","Eurasia"
"7629","sadu1234","Eurasia"
"7630","sama1295","Eurasia"
"7631","lawu1238","Eurasia"
"7632","sout2719","Eurasia"
"7633","alop1235","Eurasia"
"7634","phol1237","Eurasia"
"7635","phal1256","Eurasia"
"7636","alug1235","Eurasia"
"7637","phup1237","Eurasia"
"7638","phup1239","Eurasia"
"7639","phuz1235","Eurasia"
"7640","nisi1238","Eurasia"
"7641","aluo1235","Eurasia"
"7642","awuu1235","Eurasia"
"7643","ayiz1244","Eurasia"
"7644","ches1238","Eurasia"
"7645","gepo1234","Eurasia"
"7646","wudi1238","Eurasia"
"7647","same1240","Eurasia"
"7648","sani1265","Eurasia"
"7649","wume1235","Eurasia"
"7650","wusa1235","Eurasia"
"7651","sich1238","Eurasia"
"7652","east2349","Eurasia"
"7653","nort2718","Eurasia"
"7654","farn1234","Eurasia"
"7655","sout2723","Eurasia"
"7656","nyis1235","Eurasia"
"7657","axiy1235","Eurasia"
"7658","azhe1235","Eurasia"
"7659","sani1269","Eurasia"
"7660","azha1235","Eurasia"
"7661","anip1235","Eurasia"
"7662","labo1243","Eurasia"
"7663","hlep1236","Eurasia"
"7664","khlu1236","Eurasia"
"7665","zokh1238","Eurasia"
"7666","phuk1235","Eurasia"
"7667","bokh1237","Eurasia"
"7668","phum1235","Eurasia"
"7669","muzi1235","Eurasia"
"7670","nort2716","Eurasia"
"7671","sout2722","Eurasia"
"7672","qila1235","Eurasia"
"7673","thop1236","Eurasia"
"7674","lagh1245","Eurasia"
"7675","moji1238","Eurasia"
"7676","kuco1235","Eurasia"
"7677","lahu1253","Eurasia"
"7678","lahu1252","Eurasia"
"7679","akeu1235","Eurasia"
"7680","akha1245","Eurasia"
"7681","chep1243","Eurasia"
"7682","muda1235","Eurasia"
"7683","hani1248","Eurasia"
"7684","biyo1243","Eurasia"
"7685","enuu1235","Eurasia"
"7686","kadu1253","Eurasia"
"7687","mpii1239","Eurasia"
"7688","honi1244","Eurasia"
"7689","bant1298","Eurasia"
"7690","cauh1234","Eurasia"
"7691","sang1320","Eurasia"
"7692","bisu1244","Eurasia"
"7693","laom1237","Eurasia"
"7694","pyen1239","Eurasia"
"7695","coon1239","Eurasia"
"7696","phun1245","Eurasia"
"7697","phan1254","Eurasia"
"7698","cosa1234","Eurasia"
"7699","sila1247","Eurasia"
"7700","buyu1238","Eurasia"
"7701","youl1235","Eurasia"
"7702","nusu1239","Eurasia"
"7703","zauz1238","Eurasia"
"7704","phol1235","Eurasia"
"7705","ugon1239","Eurasia"
"7706","kath1251","Eurasia"
"7707","maan1239","Eurasia"
"7708","mang1429","Eurasia"
"7709","mant1265","Eurasia"
"7710","muan1234","Eurasia"
"7711","maza1306","Eurasia"
"7712","mond1267","Eurasia"
"7713","drag1234","Eurasia"
"7714","lamo1245","Eurasia"
"7715","zlar1234","Eurasia"
"7716","nort2723","Eurasia"
"7717","sout2729","Eurasia"
"7718","zhab1238","Eurasia"
"7719","nort2722","Eurasia"
"7720","sout3257","Eurasia"
"7721","sout2728","Eurasia"
"7722","muya1239","Eurasia"
"7723","quey1238","Eurasia"
"7724","guan1266","Eurasia"
"7725","horp1239","Eurasia"
"7726","shan1274","Eurasia"
"7727","japh1234","Eurasia"
"7728","zbua1234","Eurasia"
"7729","tsho1240","Eurasia"
"7730","situ1238","Eurasia"
"7731","ersu1241","Eurasia"
"7732","lizu1234","Eurasia"
"7733","tosu1234","Eurasia"
"7734","guiq1238","Eurasia"
"7735","laze1238","Eurasia"
"7736","naxi1245","Eurasia"
"7737","yong1270","Eurasia"
"7738","namu1246","Eurasia"
"7739","shix1238","Eurasia"
"7740","anuu1241","Eurasia"
"7741","mruu1242","Eurasia"
"7742","bang1369","Eurasia"
"7743","saja1240","Eurasia"
"7744","gong1251","Eurasia"
"7745","drun1238","Eurasia"
"7746","nung1282","Eurasia"
"7747","rawa1265","Eurasia"
"7748","apat1240","Eurasia"
"7749","galo1242","Eurasia"
"7750","naaa1245","Eurasia"
"7751","tagi1241","Eurasia"
"7752","nyis1236","Eurasia"
"7753","boka1249","Eurasia"
"7754","damu1236","Eurasia"
"7755","tang1377","Eurasia"
"7756","bori1243","Eurasia"
"7757","misi1242","Eurasia"
"7758","koro1316","Eurasia"
"7759","mila1245","Eurasia"
"7760","brek1238","Eurasia"
"7761","manu1255","Eurasia"
"7762","geko1235","Eurasia"
"7763","bwek1238","Eurasia"
"7764","geba1237","Eurasia"
"7765","east2342","Eurasia"
"7766","west2409","Eurasia"
"7767","kaya1315","Eurasia"
"7768","yinb1236","Eurasia"
